rat_no,date,trial_no,rat_id,node,time,distance,seconds_ff,speed_ff,island,re-visit,u_turn,cum_distance,cum_seconds,act_stps_2trgt,min_stps_2trgt,nd-visits-day,nd-visits-rat
Rat8,2021-08-11,2,406579,315,00:11:12.440000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,39,11,1,11
Rat8,2021-08-11,2,406579,314,00:11:24.400000,0.3,11.96,0.025,Hawaii,False,False,0.3,11.96,38,12,1,13
Rat8,2021-08-11,2,406579,320,00:11:29.040000,0.3,4.64,0.065,Hawaii,False,False,0.6,16.6,37,13,1,8
Rat8,2021-08-11,2,406579,321,00:11:29.960000,0.3,0.92,0.326,Hawaii,False,False,0.8999999999999999,17.520000000000003,36,14,1,10
Rat8,2021-08-11,2,406579,322,00:11:30.920000,0.3,0.96,0.312,Hawaii,False,False,1.2,18.480000000000004,35,13,1,21
Rat8,2021-08-11,2,406579,323,00:11:34.080000,0.3,3.16,0.095,Hawaii,False,False,1.5,21.640000000000004,34,14,1,18
Rat8,2021-08-11,2,406579,324,00:11:38.360000,0.3,4.28,0.07,Hawaii,False,False,1.8,25.920000000000005,33,13,1,42
Rat8,2021-08-11,2,406579,401,00:11:47,0.6,8.64,0.069,Easter I.,False,False,2.4,34.56,32,14,1,40
Rat8,2021-08-11,2,406579,407,00:11:49.800000,0.3,2.8,0.107,Easter I.,False,False,2.6999999999999997,37.36,31,15,1,48
Rat8,2021-08-11,2,406579,406,00:11:51.840000,0.3,2.04,0.147,Easter I.,False,False,2.9999999999999996,39.4,30,16,1,41
Rat8,2021-08-11,2,406579,413,00:11:53.080000,0.3,1.24,0.242,Easter I.,False,False,3.2999999999999994,40.64,29,17,1,40
Rat8,2021-08-11,2,406579,414,00:11:56.320000,0.3,3.24,0.093,Easter I.,False,False,3.599999999999999,43.88,28,18,1,7
Rat8,2021-08-11,2,406579,420,00:11:57.560000,0.3,1.24,0.242,Easter I.,False,False,3.899999999999999,45.120000000000005,27,19,1,4
Rat8,2021-08-11,2,406579,421,00:11:58.400000,0.3,0.84,0.357,Easter I.,False,False,4.199999999999999,45.96000000000001,26,20,1,5
Rat8,2021-08-11,2,406579,422,00:11:59.800000,0.3,1.4,0.214,Easter I.,False,False,4.499999999999999,47.36000000000001,25,19,1,6
Rat8,2021-08-11,2,406579,423,00:12:21,0.3,21.2,0.014,Easter I.,False,False,4.799999999999999,68.56,24,20,1,2
Rat8,2021-08-11,2,406579,424,00:12:27.960000,0.3,6.96,0.043,Easter I.,False,False,5.099999999999999,75.52,23,19,1,4
Rat8,2021-08-11,2,406579,418,00:12:29.320000,0.3,1.36,0.221,Easter I.,False,False,5.399999999999999,76.88,22,18,1,7
Rat8,2021-08-11,2,406579,417,00:12:34.120000,0.3,4.8,0.062,Easter I.,False,False,5.699999999999998,81.67999999999999,21,17,1,6
Rat8,2021-08-11,2,406579,410,00:12:37.800000,0.3,3.68,0.082,Easter I.,False,False,5.999999999999998,85.36,20,16,1,5
Rat8,2021-08-11,2,406579,411,00:12:51.400000,0.3,13.6,0.022,Easter I.,False,False,6.299999999999998,98.96,19,15,1,3
Rat8,2021-08-11,2,406579,405,00:12:54.520000,0.3,3.12,0.096,Easter I.,False,False,6.599999999999998,102.08,18,14,1,3
Rat8,2021-08-11,2,406579,404,00:12:56.320000,0.3,1.8,0.167,Easter I.,False,False,6.899999999999998,103.88,17,13,1,13
Rat8,2021-08-11,2,406579,223,00:13:03.600000,1.69,7.28,0.232,Japan,False,False,8.589999999999998,111.16,16,12,1,14
Rat8,2021-08-11,2,406579,224,00:13:04.560000,0.3,0.96,0.312,Japan,False,False,8.889999999999999,112.11999999999999,15,13,1,7
Rat8,2021-08-11,2,406579,218,00:13:05.800000,0.3,1.24,0.242,Japan,False,False,9.19,113.35999999999999,14,12,1,12
Rat8,2021-08-11,2,406579,219,00:13:06.320000,0.3,0.52,0.577,Japan,False,False,9.49,113.87999999999998,13,13,1,9
Rat8,2021-08-11,2,406579,212,00:13:10.200000,0.3,3.88,0.077,Japan,False,False,9.790000000000001,117.75999999999998,12,12,1,7
Rat8,2021-08-11,2,406579,211,00:13:14.520000,0.3,4.32,0.069,Japan,False,False,10.090000000000002,122.07999999999998,11,11,1,6
Rat8,2021-08-11,2,406579,205,00:13:21.800000,0.3,7.28,0.041,Japan,False,False,10.390000000000002,129.35999999999999,10,10,1,3
Rat8,2021-08-11,2,406579,204,00:13:23.800000,0.3,2.0,0.15,Japan,False,False,10.690000000000003,131.35999999999999,9,9,1,5
Rat8,2021-08-11,2,406579,203,00:13:39.520000,0.3,15.72,0.019,Japan,False,False,10.990000000000004,147.07999999999998,8,8,1,9
Rat8,2021-08-11,2,406579,202,00:13:42.520000,0.3,3.0,0.1,Japan,False,False,11.290000000000004,150.07999999999998,7,7,1,10
Rat8,2021-08-11,2,406579,201,00:13:43.280000,0.3,0.76,0.395,Japan,False,False,11.590000000000005,150.83999999999997,6,6,1,21
Rat8,2021-08-11,2,406579,124,00:13:44.600000,0.6,1.32,0.455,Ireland,False,False,12.190000000000005,152.15999999999997,5,5,1,19
Rat8,2021-08-11,2,406579,118,00:13:45.480000,0.3,0.88,0.341,Ireland,False,False,12.490000000000006,153.03999999999996,4,4,1,18
Rat8,2021-08-11,2,406579,117,00:13:46.520000,0.3,1.04,0.288,Ireland,False,False,12.790000000000006,154.07999999999996,3,3,1,17
Rat8,2021-08-11,2,406579,110,00:13:47.720000,0.3,1.2,0.25,Ireland,False,False,13.090000000000007,155.27999999999994,2,2,1,16
Rat8,2021-08-11,2,406579,109,00:13:48.520000,0.3,0.8,0.375,Ireland,False,False,13.390000000000008,156.07999999999996,1,1,1,23
Rat8,2021-08-11,2,406579,103,00:13:49.600000,0.3,1.08,0.278,Ireland,False,False,13.690000000000008,157.15999999999997,0,0,1,28
Rat8,2021-08-11,3,406579,409,00:14:36.480000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,23,15,1,15
Rat8,2021-08-11,3,406579,410,00:14:42.440000,0.3,5.96,0.05,Easter I.,False,False,0.3,5.96,22,16,2,6
Rat8,2021-08-11,3,406579,417,00:14:47.240000,0.3,4.8,0.062,Easter I.,False,False,0.6,10.76,21,17,2,7
Rat8,2021-08-11,3,406579,410,00:14:55.680000,0.3,8.44,0.036,Easter I.,True,True,0.8999999999999999,19.2,20,16,3,7
Rat8,2021-08-11,3,406579,411,00:15:02.720000,0.3,7.04,0.043,Easter I.,False,False,1.2,26.24,19,15,2,4
Rat8,2021-08-11,3,406579,405,00:15:04.440000,0.3,1.72,0.174,Easter I.,False,False,1.5,27.959999999999997,18,14,2,4
Rat8,2021-08-11,3,406579,404,00:15:05.160000,0.3,0.72,0.417,Easter I.,False,False,1.8,28.679999999999996,17,13,2,14
Rat8,2021-08-11,3,406579,223,00:15:12.400000,1.69,7.24,0.233,Japan,False,False,3.49,35.919999999999995,16,12,2,15
Rat8,2021-08-11,3,406579,224,00:15:16.400000,0.3,4.0,0.075,Japan,False,False,3.79,39.919999999999995,15,13,2,8
Rat8,2021-08-11,3,406579,218,00:15:17.400000,0.3,1.0,0.3,Japan,False,False,4.09,40.919999999999995,14,12,2,13
Rat8,2021-08-11,3,406579,219,00:15:18,0.3,0.6,0.5,Japan,False,False,4.39,41.519999999999996,13,13,2,10
Rat8,2021-08-11,3,406579,212,00:15:24.440000,0.3,6.44,0.047,Japan,False,False,4.6899999999999995,47.959999999999994,12,12,2,8
Rat8,2021-08-11,3,406579,211,00:15:54.560000,0.3,30.12,0.01,Japan,False,False,4.989999999999999,78.08,11,11,2,7
Rat8,2021-08-11,3,406579,205,00:15:59.600000,0.3,5.04,0.06,Japan,False,False,5.289999999999999,83.12,10,10,2,4
Rat8,2021-08-11,3,406579,204,00:16:00.400000,0.3,0.8,0.375,Japan,False,False,5.589999999999999,83.92,9,9,2,6
Rat8,2021-08-11,3,406579,203,00:16:01.400000,0.3,1.0,0.3,Japan,False,False,5.889999999999999,84.92,8,8,2,10
Rat8,2021-08-11,3,406579,202,00:16:02.400000,0.3,1.0,0.3,Japan,False,False,6.189999999999999,85.92,7,7,2,11
Rat8,2021-08-11,3,406579,201,00:16:03.240000,0.3,0.84,0.357,Japan,False,False,6.489999999999998,86.76,6,6,2,22
Rat8,2021-08-11,3,406579,124,00:16:04.680000,0.6,1.44,0.417,Ireland,False,False,7.089999999999998,88.2,5,5,2,20
Rat8,2021-08-11,3,406579,118,00:16:05.680000,0.3,1.0,0.3,Ireland,False,False,7.389999999999998,89.2,4,4,2,19
Rat8,2021-08-11,3,406579,117,00:16:06.600000,0.3,0.92,0.326,Ireland,False,False,7.689999999999998,90.12,3,3,2,18
Rat8,2021-08-11,3,406579,110,00:16:07.760000,0.3,1.16,0.259,Ireland,False,False,7.9899999999999975,91.28,2,2,2,17
Rat8,2021-08-11,3,406579,109,00:16:08.400000,0.3,0.64,0.469,Ireland,False,False,8.289999999999997,91.92,1,1,2,24
Rat8,2021-08-11,3,406579,103,00:16:10,0.3,1.6,0.187,Ireland,False,False,8.589999999999998,93.52,0,0,2,29
Rat8,2021-08-11,4,406579,216,00:16:57.160000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,12,10,1,9
Rat8,2021-08-11,4,406579,217,00:17:07.240000,0.3,10.08,0.03,Japan,False,False,0.3,10.08,11,11,1,8
Rat8,2021-08-11,4,406579,210,00:17:10.560000,0.3,3.32,0.09,Japan,False,False,0.6,13.4,10,10,1,12
Rat8,2021-08-11,4,406579,209,00:17:11.720000,0.3,1.16,0.259,Japan,False,False,0.8999999999999999,14.56,9,9,1,11
Rat8,2021-08-11,4,406579,203,00:17:12.560000,0.3,0.84,0.357,Japan,False,False,1.2,15.4,8,8,3,11
Rat8,2021-08-11,4,406579,202,00:17:13.640000,0.3,1.08,0.278,Japan,False,False,1.5,16.48,7,7,3,12
Rat8,2021-08-11,4,406579,201,00:17:14.400000,0.3,0.76,0.395,Japan,False,False,1.8,17.240000000000002,6,6,3,23
Rat8,2021-08-11,4,406579,124,00:17:15.960000,0.6,1.56,0.385,Ireland,False,False,2.4,18.8,5,5,3,21
Rat8,2021-08-11,4,406579,118,00:17:16.839000,0.3,0.879,0.341,Ireland,False,False,2.6999999999999997,19.679000000000002,4,4,3,20
Rat8,2021-08-11,4,406579,117,00:17:17.800000,0.3,0.961,0.312,Ireland,False,False,2.9999999999999996,20.64,3,3,3,19
Rat8,2021-08-11,4,406579,110,00:17:18.960000,0.3,1.16,0.259,Ireland,False,False,3.2999999999999994,21.8,2,2,3,18
Rat8,2021-08-11,4,406579,109,00:17:20.120000,0.3,1.16,0.259,Ireland,False,False,3.599999999999999,22.96,1,1,3,25
Rat8,2021-08-11,4,406579,103,00:17:21.400000,0.3,1.28,0.234,Ireland,False,False,3.899999999999999,24.240000000000002,0,0,3,30
Rat8,2021-08-11,5,406579,302,00:18:03.840000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,11,7,1,24
Rat8,2021-08-11,5,406579,301,00:18:11.520000,0.3,7.68,0.039,Hawaii,False,False,0.3,7.68,10,8,1,11
Rat8,2021-08-11,5,406579,307,00:18:13.920000,0.3,2.4,0.125,Hawaii,False,False,0.6,10.08,9,9,1,14
Rat8,2021-08-11,5,406579,301,00:18:17.600000,0.3,3.68,0.082,Hawaii,True,True,0.8999999999999999,13.76,8,8,2,12
Rat8,2021-08-11,5,406579,302,00:18:20.200000,0.3,2.6,0.115,Hawaii,True,False,1.2,16.36,7,7,2,25
Rat8,2021-08-11,5,406579,121,00:18:28.800000,1.72,8.6,0.2,Ireland,False,False,2.92,24.96,6,6,1,20
Rat8,2021-08-11,5,406579,122,00:18:30,0.3,1.2,0.25,Ireland,False,False,3.2199999999999998,26.16,5,5,1,8
Rat8,2021-08-11,5,406579,116,00:18:31.840000,0.3,1.84,0.163,Ireland,False,False,3.5199999999999996,28.0,4,4,1,8
Rat8,2021-08-11,5,406579,115,00:18:33.080000,0.3,1.24,0.242,Ireland,False,False,3.8199999999999994,29.24,3,3,1,16
Rat8,2021-08-11,5,406579,108,00:18:34.320000,0.3,1.24,0.242,Ireland,False,False,4.119999999999999,30.479999999999997,2,2,1,17
Rat8,2021-08-11,5,406579,109,00:18:35.360000,0.3,1.04,0.288,Ireland,False,False,4.419999999999999,31.519999999999996,1,1,4,26
Rat8,2021-08-11,5,406579,103,00:18:36.240000,0.3,0.88,0.341,Ireland,False,False,4.719999999999999,32.4,0,0,4,31
Rat8,2021-08-11,6,406579,206,00:19:22.720000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,24,8,1,8
Rat8,2021-08-11,6,406579,213,00:19:27.840000,0.3,5.12,0.059,Japan,False,False,0.3,5.12,23,9,1,7
Rat8,2021-08-11,6,406579,214,00:19:30.800000,0.3,2.96,0.101,Japan,False,False,0.6,8.08,22,10,1,8
Rat8,2021-08-11,6,406579,220,00:19:33.240000,0.3,2.44,0.123,Japan,False,False,0.8999999999999999,10.52,21,11,1,7
Rat8,2021-08-11,6,406579,221,00:19:36.520000,0.3,3.28,0.091,Japan,False,False,1.2,13.799999999999999,20,12,1,2
Rat8,2021-08-11,6,406579,222,00:19:38.200000,0.3,1.68,0.179,Japan,False,False,1.5,15.479999999999999,19,11,1,10
Rat8,2021-08-11,6,406579,223,00:19:40.160000,0.3,1.96,0.153,Japan,False,False,1.8,17.439999999999998,18,12,3,16
Rat8,2021-08-11,6,406579,224,00:19:43.600000,0.3,3.44,0.087,Japan,False,False,2.1,20.88,17,13,3,9
Rat8,2021-08-11,6,406579,218,00:19:44.640000,0.3,1.04,0.288,Japan,False,False,2.4,21.919999999999998,16,12,3,14
Rat8,2021-08-11,6,406579,219,00:19:45.440000,0.3,0.8,0.375,Japan,False,False,2.6999999999999997,22.72,15,13,3,11
Rat8,2021-08-11,6,406579,218,00:19:45.480000,0.3,0.04,7.5,Japan,True,True,2.9999999999999996,22.759999999999998,14,12,4,15
Rat8,2021-08-11,6,406579,219,00:19:45.520000,0.3,0.04,7.5,Japan,True,True,3.2999999999999994,22.799999999999997,13,13,4,12
Rat8,2021-08-11,6,406579,212,00:19:47.800000,0.3,2.28,0.132,Japan,False,False,3.599999999999999,25.08,12,12,3,9
Rat8,2021-08-11,6,406579,211,00:19:51.680000,0.3,3.88,0.077,Japan,False,False,3.899999999999999,28.959999999999997,11,11,3,8
Rat8,2021-08-11,6,406579,205,00:19:55.040000,0.3,3.36,0.089,Japan,False,False,4.199999999999999,32.32,10,10,3,5
Rat8,2021-08-11,6,406579,204,00:19:55.840000,0.3,0.8,0.375,Japan,False,False,4.499999999999999,33.12,9,9,3,7
Rat8,2021-08-11,6,406579,203,00:19:56.800000,0.3,0.96,0.312,Japan,False,False,4.799999999999999,34.08,8,8,4,12
Rat8,2021-08-11,6,406579,202,00:19:58.400000,0.3,1.6,0.187,Japan,False,False,5.099999999999999,35.68,7,7,4,13
Rat8,2021-08-11,6,406579,201,00:19:59.080000,0.3,0.68,0.441,Japan,False,False,5.399999999999999,36.36,6,6,4,24
Rat8,2021-08-11,6,406579,124,00:20:00.320000,0.6,1.24,0.484,Ireland,False,False,5.999999999999998,37.6,5,5,4,22
Rat8,2021-08-11,6,406579,118,00:20:01.200000,0.3,0.88,0.341,Ireland,False,False,6.299999999999998,38.480000000000004,4,4,4,21
Rat8,2021-08-11,6,406579,117,00:20:02.120000,0.3,0.92,0.326,Ireland,False,False,6.599999999999998,39.400000000000006,3,3,4,20
Rat8,2021-08-11,6,406579,110,00:20:03.280000,0.3,1.16,0.259,Ireland,False,False,6.899999999999998,40.56,2,2,4,19
Rat8,2021-08-11,6,406579,109,00:20:03.760000,0.3,0.48,0.625,Ireland,False,False,7.1999999999999975,41.04,1,1,5,27
Rat8,2021-08-11,6,406579,103,00:20:04.920000,0.3,1.16,0.259,Ireland,False,False,7.499999999999997,42.199999999999996,0,0,5,32
Rat8,2021-08-11,7,406579,419,00:20:47.400000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,19,17,1,2
Rat8,2021-08-11,7,406579,418,00:21:04.680000,0.3,17.28,0.017,Easter I.,False,False,0.3,17.28,18,18,2,8
Rat8,2021-08-11,7,406579,417,00:21:06.400000,0.3,1.72,0.174,Easter I.,False,False,0.6,19.0,17,17,3,8
Rat8,2021-08-11,7,406579,410,00:21:10.600000,0.3,4.2,0.071,Easter I.,False,False,0.8999999999999999,23.2,16,16,4,8
Rat8,2021-08-11,7,406579,411,00:21:15.920000,0.3,5.32,0.056,Easter I.,False,False,1.2,28.52,15,15,3,5
Rat8,2021-08-11,7,406579,405,00:21:17.040000,0.3,1.12,0.268,Easter I.,False,False,1.5,29.64,14,14,3,5
Rat8,2021-08-11,7,406579,404,00:21:17.800000,0.3,0.76,0.395,Easter I.,False,False,1.8,30.400000000000002,13,13,3,15
Rat8,2021-08-11,7,406579,223,00:21:32,1.69,14.2,0.119,Japan,False,False,3.49,44.6,12,12,4,17
Rat8,2021-08-11,7,406579,222,00:21:33.200000,0.3,1.2,0.25,Japan,False,False,3.79,45.800000000000004,11,11,2,11
Rat8,2021-08-11,7,406579,216,00:21:34.440000,0.3,1.24,0.242,Japan,False,False,4.09,47.040000000000006,10,10,2,10
Rat8,2021-08-11,7,406579,215,00:21:35.280000,0.3,0.84,0.357,Japan,False,False,4.39,47.88000000000001,9,9,1,10
Rat8,2021-08-11,7,406579,208,00:21:36.040000,0.3,0.76,0.395,Japan,False,False,4.6899999999999995,48.64000000000001,8,8,1,15
Rat8,2021-08-11,7,406579,207,00:21:37.080000,0.3,1.04,0.288,Japan,False,False,4.989999999999999,49.68000000000001,7,7,1,17
Rat8,2021-08-11,7,406579,201,00:21:38.160000,0.3,1.08,0.278,Japan,False,False,5.289999999999999,50.760000000000005,6,6,5,25
Rat8,2021-08-11,7,406579,124,00:21:39.520000,0.6,1.36,0.441,Ireland,False,False,5.889999999999999,52.120000000000005,5,5,5,23
Rat8,2021-08-11,7,406579,118,00:21:40.360000,0.3,0.84,0.357,Ireland,False,False,6.189999999999999,52.96000000000001,4,4,5,22
Rat8,2021-08-11,7,406579,117,00:21:41.320000,0.3,0.96,0.312,Ireland,False,False,6.489999999999998,53.92000000000001,3,3,5,21
Rat8,2021-08-11,7,406579,110,00:21:42.200000,0.3,0.88,0.341,Ireland,False,False,6.789999999999998,54.80000000000001,2,2,5,20
Rat8,2021-08-11,7,406579,109,00:21:42.840000,0.3,0.64,0.469,Ireland,False,False,7.089999999999998,55.44000000000001,1,1,6,28
Rat8,2021-08-11,7,406579,103,00:21:43.920000,0.3,1.08,0.278,Ireland,False,False,7.389999999999998,56.52000000000001,0,0,6,33
Rat8,2021-08-11,8,406579,223,00:22:26.880000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,12,12,5,18
Rat8,2021-08-11,8,406579,222,00:22:31.360000,0.3,4.48,0.067,Japan,False,False,0.3,4.48,11,11,3,12
Rat8,2021-08-11,8,406579,216,00:22:32.400000,0.3,1.04,0.288,Japan,False,False,0.6,5.5200000000000005,10,10,3,11
Rat8,2021-08-11,8,406579,215,00:22:33,0.3,0.6,0.5,Japan,False,False,0.8999999999999999,6.12,9,9,2,11
Rat8,2021-08-11,8,406579,208,00:22:33.720000,0.3,0.72,0.417,Japan,False,False,1.2,6.84,8,8,2,16
Rat8,2021-08-11,8,406579,207,00:22:34.640000,0.3,0.92,0.326,Japan,False,False,1.5,7.76,7,7,2,18
Rat8,2021-08-11,8,406579,201,00:22:35.680000,0.3,1.04,0.288,Japan,False,False,1.8,8.8,6,6,6,26
Rat8,2021-08-11,8,406579,124,00:22:36.960000,0.6,1.28,0.469,Ireland,False,False,2.4,10.08,5,5,6,24
Rat8,2021-08-11,8,406579,118,00:22:37.800000,0.3,0.84,0.357,Ireland,False,False,2.6999999999999997,10.92,4,4,6,23
Rat8,2021-08-11,8,406579,117,00:22:38.720000,0.3,0.92,0.326,Ireland,False,False,2.9999999999999996,11.84,3,3,6,22
Rat8,2021-08-11,8,406579,110,00:22:39.800000,0.3,1.08,0.278,Ireland,False,False,3.2999999999999994,12.92,2,2,6,21
Rat8,2021-08-11,8,406579,109,00:22:40.360000,0.3,0.56,0.536,Ireland,False,False,3.599999999999999,13.48,1,1,7,29
Rat8,2021-08-11,8,406579,103,00:22:42.240000,0.3,1.88,0.16,Ireland,False,False,3.899999999999999,15.36,0,0,7,34
Rat8,2021-08-11,10,406579,210,00:42:55.920000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,18,10,2,13
Rat8,2021-08-11,10,406579,211,00:43:11.280000,0.3,15.36,0.02,Japan,False,False,0.3,15.36,17,11,4,9
Rat8,2021-08-11,10,406579,212,00:43:21.200000,0.3,9.92,0.03,Japan,False,False,0.6,25.28,16,12,4,10
Rat8,2021-08-11,10,406579,219,00:43:25.240000,0.3,4.04,0.074,Japan,False,False,0.8999999999999999,29.32,15,13,5,13
Rat8,2021-08-11,10,406579,218,00:43:26.440000,0.3,1.2,0.25,Japan,False,False,1.2,30.52,14,12,5,16
Rat8,2021-08-11,10,406579,224,00:44:03.640000,0.3,37.2,0.008,Japan,False,False,1.5,67.72,13,13,4,10
Rat8,2021-08-11,10,406579,223,00:44:04.680000,0.3,1.04,0.288,Japan,False,False,1.8,68.76,12,12,6,19
Rat8,2021-08-11,10,406579,222,00:44:15.200000,0.3,10.52,0.029,Japan,False,False,2.1,79.28,11,11,4,13
Rat8,2021-08-11,10,406579,216,00:44:16.120000,0.3,0.92,0.326,Japan,False,False,2.4,80.2,10,10,4,12
Rat8,2021-08-11,10,406579,215,00:44:16.960000,0.3,0.84,0.357,Japan,False,False,2.6999999999999997,81.04,9,9,3,12
Rat8,2021-08-11,10,406579,208,00:44:17.720000,0.3,0.76,0.395,Japan,False,False,2.9999999999999996,81.80000000000001,8,8,3,17
Rat8,2021-08-11,10,406579,207,00:44:18.720000,0.3,1.0,0.3,Japan,False,False,3.2999999999999994,82.80000000000001,7,7,3,19
Rat8,2021-08-11,10,406579,201,00:44:19.640000,0.3,0.92,0.326,Japan,False,False,3.599999999999999,83.72000000000001,6,6,7,27
Rat8,2021-08-11,10,406579,124,00:44:21.040000,0.6,1.4,0.429,Ireland,False,False,4.199999999999999,85.12000000000002,5,5,7,25
Rat8,2021-08-11,10,406579,118,00:44:21.960000,0.3,0.92,0.326,Ireland,False,False,4.499999999999999,86.04000000000002,4,4,7,24
Rat8,2021-08-11,10,406579,117,00:44:23,0.3,1.04,0.288,Ireland,False,False,4.799999999999999,87.08000000000003,3,3,7,23
Rat8,2021-08-11,10,406579,110,00:44:24.320000,0.3,1.32,0.227,Ireland,False,False,5.099999999999999,88.40000000000002,2,2,7,22
Rat8,2021-08-11,10,406579,109,00:44:24.800000,0.3,0.48,0.625,Ireland,False,False,5.399999999999999,88.88000000000002,1,1,8,30
Rat8,2021-08-11,10,406579,103,00:44:26.080000,0.3,1.28,0.234,Ireland,False,False,5.699999999999998,90.16000000000003,0,0,8,35
Rat8,2021-08-11,11,406579,423,00:45:12.320000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,42,20,2,3
Rat8,2021-08-11,11,406579,422,00:45:21.600000,0.3,9.28,0.032,Easter I.,False,False,0.3,9.28,41,19,2,7
Rat8,2021-08-11,11,406579,416,00:45:29.480000,0.3,7.88,0.038,Easter I.,False,False,0.6,17.16,40,18,1,8
Rat8,2021-08-11,11,406579,417,00:45:57.120000,0.3,27.64,0.011,Easter I.,False,False,0.8999999999999999,44.8,39,17,4,9
Rat8,2021-08-11,11,406579,418,00:46:01.920000,0.3,4.8,0.062,Easter I.,False,False,1.2,49.599999999999994,38,18,3,9
Rat8,2021-08-11,11,406579,424,00:46:09.120000,0.3,7.2,0.042,Easter I.,False,False,1.5,56.8,37,19,2,5
Rat8,2021-08-11,11,406579,423,00:46:10.640000,0.3,1.52,0.197,Easter I.,True,False,1.8,58.32,36,20,3,4
Rat8,2021-08-11,11,406579,422,00:46:18.040000,0.3,7.4,0.041,Easter I.,True,False,2.1,65.72,35,19,3,8
Rat8,2021-08-11,11,406579,416,00:46:33.760000,0.3,15.72,0.019,Easter I.,True,False,2.4,81.44,34,18,2,9
Rat8,2021-08-11,11,406579,415,00:46:35,0.3,1.24,0.242,Easter I.,False,False,2.6999999999999997,82.67999999999999,33,17,1,9
Rat8,2021-08-11,11,406579,414,00:46:43.360000,0.3,8.36,0.036,Easter I.,False,False,2.9999999999999996,91.03999999999999,32,18,2,8
Rat8,2021-08-11,11,406579,420,00:46:47.640000,0.3,4.28,0.07,Easter I.,False,False,3.2999999999999994,95.32,31,19,2,5
Rat8,2021-08-11,11,406579,421,00:46:48.600000,0.3,0.96,0.312,Easter I.,False,False,3.599999999999999,96.27999999999999,30,20,2,6
Rat8,2021-08-11,11,406579,422,00:46:50.520000,0.3,1.92,0.156,Easter I.,True,False,3.899999999999999,98.19999999999999,29,19,4,9
Rat8,2021-08-11,11,406579,421,00:49:16.880000,0.3,146.36,0.002,Easter I.,True,True,4.199999999999999,244.56,28,20,3,7
Rat8,2021-08-11,11,406579,420,00:49:18.080000,0.3,1.2,0.25,Easter I.,True,False,4.499999999999999,245.76,27,19,3,6
Rat8,2021-08-11,11,406579,414,00:49:20.920000,0.3,2.84,0.106,Easter I.,True,False,4.799999999999999,248.6,26,18,3,9
Rat8,2021-08-11,11,406579,415,00:49:32,0.3,11.08,0.027,Easter I.,True,False,5.099999999999999,259.68,25,17,2,10
Rat8,2021-08-11,11,406579,416,00:49:44.680000,0.3,12.68,0.024,Easter I.,True,False,5.399999999999999,272.36,24,18,3,10
Rat8,2021-08-11,11,406579,417,00:49:46.320000,0.3,1.64,0.183,Easter I.,True,False,5.699999999999998,274.0,23,17,5,10
Rat8,2021-08-11,11,406579,410,00:49:47.360000,0.3,1.04,0.288,Easter I.,False,False,5.999999999999998,275.04,22,16,5,9
Rat8,2021-08-11,11,406579,411,00:49:51.760000,0.3,4.4,0.068,Easter I.,False,False,6.299999999999998,279.44,21,15,4,6
Rat8,2021-08-11,11,406579,405,00:49:52.480000,0.3,0.72,0.417,Easter I.,False,False,6.599999999999998,280.16,20,14,4,6
Rat8,2021-08-11,11,406579,404,00:49:53.480000,0.3,1.0,0.3,Easter I.,False,False,6.899999999999998,281.16,19,13,4,16
Rat8,2021-08-11,11,406579,223,00:49:58.920000,1.69,5.44,0.311,Japan,False,False,8.589999999999998,286.6,18,12,7,20
Rat8,2021-08-11,11,406579,224,00:50:00,0.3,1.08,0.278,Japan,False,False,8.889999999999999,287.68,17,13,5,11
Rat8,2021-08-11,11,406579,218,00:50:01.200000,0.3,1.2,0.25,Japan,False,False,9.19,288.88,16,12,6,17
Rat8,2021-08-11,11,406579,219,00:50:01.880000,0.3,0.68,0.441,Japan,False,False,9.49,289.56,15,13,6,14
Rat8,2021-08-11,11,406579,218,00:50:01.920000,0.3,0.04,7.5,Japan,True,True,9.790000000000001,289.6,14,12,7,18
Rat8,2021-08-11,11,406579,219,00:50:02,0.3,0.08,3.75,Japan,True,True,10.090000000000002,289.68,13,13,7,15
Rat8,2021-08-11,11,406579,212,00:50:04.120000,0.3,2.12,0.142,Japan,False,False,10.390000000000002,291.8,12,12,5,11
Rat8,2021-08-11,11,406579,211,00:50:09.680000,0.3,5.56,0.054,Japan,False,False,10.690000000000003,297.36,11,11,5,10
Rat8,2021-08-11,11,406579,205,00:50:27.400000,0.3,17.72,0.017,Japan,False,False,10.990000000000004,315.08000000000004,10,10,4,6
Rat8,2021-08-11,11,406579,204,00:50:29.320000,0.3,1.92,0.156,Japan,False,False,11.290000000000004,317.00000000000006,9,9,4,8
Rat8,2021-08-11,11,406579,203,00:50:30.360000,0.3,1.04,0.288,Japan,False,False,11.590000000000005,318.0400000000001,8,8,5,13
